date,origin_city,dest_city,departure_date_time,arrival_date_time,passengers
2023-05-09,Yoderhaven,East Joseph,2023-05-09 03:29,2023-05-11 03:16,178.0
2023-07-27,Leeside,South Heidi,2023-07-27 01:29,2023-07-29 06:39,170.0
2023-04-03,North Amanda,Holmesburgh,2023-04-03 05:58,2023-04-05 07:38,142.0
2023-06-22,Coleland,Maldonadoland,2023-06-22 11:24,2023-06-24 00:11,122.0
,West Danastad,South Theresa,,,195.0
2022-06-24,East Victoriaton,Jennifershire,2022-06-24 08:40,2022-06-26 13:14,60.0
2023-01-24,Deborahshire,East Cynthiafort,2023-01-24 14:05,2023-01-26 19:11,132.0
2023-02-13,West Cynthiabury,West Kyleborough,2023-02-13 05:29,2023-02-15 02:36,141.0
2022-12-12,Port Michael,East Dannyshire,2022-12-12 05:36,2022-12-13 00:24,87.0
2022-06-16,East Cynthiafort,Maldonadoland,2022-06-16 19:19,2022-06-17 16:14,
2023-06-20,West Cynthiabury,Lake Christopher,2023-06-20 02:28,2023-06-22 15:46,138.0
2023-10-21,Webbstad,Albertshire,2023-10-21 19:23,2023-10-22 06:50,78.0
2023-07-26,Lake Allisonmouth,Perezborough,2023-07-26 15:57,2023-07-27 10:08,141.0
2023-08-05,Holmesburgh,South Markland,2023-08-05 15:17,2023-08-06 16:29,128.0
,Lake Allisonmouth,Morrisonstad,,,88.0
2022-06-23,Coleland,Davishaven,2022-06-23 20:34,2022-06-24 10:46,57.0
2022-05-17,Yoderhaven,West Danastad,2022-05-17 03:43,2022-05-19 16:25,161.0
2023-10-13,Holdenton,Holmesburgh,2023-10-13 16:02,2023-10-15 07:44,169.0
2023-02-25,Huffside,Vargasview,2023-02-25 13:22,2023-02-26 08:09,
2022-09-21,Rachelmouth,South Theresa,2022-09-21 20:02,2022-09-23 06:01,156.0
2022-05-06,Howardton,Matthewton,2022-05-06 17:00,2022-05-08 13:32,168.0
2022-11-11,Port Michael,Smithhaven,2022-11-11 22:48,2022-11-13 12:23,
2023-08-05,Webbstad,Holmesburgh,2023-08-05 13:06,2023-08-06 01:54,141.0
2022-04-09,West Kyleborough,North Evan,2022-04-09 19:20,2022-04-11 21:02,111.0
2022-12-13,Stephanieborough,Lake Megan,2022-12-13 10:17,2022-12-14 10:52,79.0
2023-10-09,Holdenton,East Cynthiafort,2023-10-09 19:58,2023-10-10 20:48,174.0
2023-12-16,Holmesburgh,Davishaven,2023-12-16 20:05,2023-12-17 11:03,130.0
2022-11-17,Vargasview,Diazville,2022-11-17 15:44,2022-11-19 05:19,151.0
2022-06-02,East Victoriaton,Rachelmouth,2022-06-02 07:25,2022-06-03 15:04,177.0
2022-05-08,Port Michael,Deborahshire,2022-05-08 01:44,2022-05-10 22:21,88.0
2022-08-19,East Alexander,Howardton,2022-08-19 09:48,2022-08-20 23:11,51.0
2023-09-25,Boonetown,Holmesburgh,2023-09-25 01:36,2023-09-26 02:52,86.0
,Lake Allisonmouth,Yoderhaven,,,160.0
2022-10-14,South Jamesborough,Lake Allisonmouth,2022-10-14 00:22,2022-10-15 09:02,
2023-07-12,South Heidi,South Luis,2023-07-12 05:58,2023-07-14 03:59,85.0
,Diazville,Deborahshire,,,62.0
,South Heidi,North Evan,,,168.0
2023-01-11,East Cynthiafort,Perezborough,2023-01-11 05:32,2023-01-12 08:10,177.0
,West Cynthiabury,Yoderhaven,,,
2023-12-09,Webbstad,East Dannyshire,2023-12-09 14:49,2023-12-11 04:15,104.0
2022-10-17,East Alexander,Yoderhaven,2022-10-17 08:55,2022-10-18 02:09,163.0
2023-08-11,North Evan,Jennifershire,2023-08-11 19:15,2023-08-12 23:33,180.0
2022-04-04,South Markland,Lake Christopher,2022-04-04 13:07,2022-04-06 18:00,77.0
2022-01-10,North Evan,Morrisonstad,2022-01-10 21:17,2022-01-12 15:46,191.0
,Holmesburgh,Albertshire,,,85.0
2022-11-15,Lake Jessemouth,Huffside,2022-11-15 23:00,2022-11-16 22:10,104.0
,Boonetown,West Danastad,,,
2023-10-29,South Luis,Diazville,2023-10-29 20:03,2023-10-31 21:36,179.0
2022-12-28,Coleland,Lake Joshuaport,2022-12-28 13:54,2022-12-29 22:40,177.0
,Albertshire,East Dannyshire,,,93.0
2023-03-25,Mcculloughhaven,Matthewton,2023-03-25 01:26,2023-03-27 15:59,172.0
2023-05-16,Jennifershire,Holmesburgh,2023-05-16 01:48,2023-05-17 20:39,185.0
2022-09-20,Bellland,Holmesburgh,2022-09-20 13:46,2022-09-21 12:04,151.0
2023-06-19,Port Michael,West Kyleborough,2023-06-19 00:40,2023-06-21 16:19,95.0
2023-04-27,Perezborough,Webbstad,2023-04-27 15:43,2023-04-28 18:16,149.0
2023-02-21,Boonetown,Lake Allisonmouth,2023-02-21 11:06,2023-02-22 23:49,163.0
2023-12-14,Mcculloughhaven,Webbstad,2023-12-14 20:26,2023-12-16 01:46,110.0
2023-08-14,Deborahshire,North Amanda,2023-08-14 14:57,2023-08-15 03:46,163.0
,Webbstad,Maldonadoland,,,88.0
2023-08-19,East Alexander,Albertshire,2023-08-19 15:53,2023-08-21 16:32,192.0
2022-07-13,Lake Joshuaport,Holmesburgh,2022-07-13 18:40,2022-07-15 14:54,65.0
2022-02-08,Morrisonstad,Vargasview,2022-02-08 16:02,2022-02-10 12:37,166.0
2022-10-29,Matthewton,South Andreburgh,2022-10-29 12:11,2022-10-31 19:47,
2022-04-11,South Luis,Vargasview,2022-04-11 16:09,2022-04-12 23:50,76.0
2023-02-03,Mcculloughhaven,Mcculloughhaven,2023-02-03 12:59,2023-02-04 18:27,185.0
,East Joseph,Lake Allisonmouth,,,
2022-04-28,South Luis,East Dannyshire,2022-04-28 05:06,2022-04-29 21:49,173.0
2023-04-20,Bellland,East Alexander,2023-04-20 02:50,2023-04-21 00:35,
2022-01-10,Lake Allisonmouth,Lake Allisonmouth,2022-01-10 14:04,2022-01-11 10:24,
2023-05-25,Holmesburgh,Jennifershire,2023-05-25 07:32,2023-05-26 03:24,106.0
2022-08-04,Perezborough,West Kyleborough,2022-08-04 22:03,2022-08-05 23:59,
2023-07-22,Mcculloughhaven,West Kyleborough,2023-07-22 11:26,2023-07-23 18:57,89.0
2022-01-05,Port Michael,Rachelmouth,2022-01-05 21:29,2022-01-06 00:29,67.0
2023-02-16,West Cynthiabury,South Markland,2023-02-16 00:14,2023-02-18 18:53,100.0
2023-05-17,East Alexander,Perezborough,2023-05-17 20:40,2023-05-18 13:42,144.0
2022-11-20,Lake Megan,West Danastad,2022-11-20 16:41,2022-11-22 14:29,137.0
2022-12-31,East Cynthiafort,Jennifershire,2022-12-31 08:15,2023-01-01 20:57,166.0
2022-11-17,Rachelmouth,Rachelmouth,2022-11-17 19:59,2022-11-19 21:05,
2023-09-28,Diazville,Huffside,2023-09-28 22:56,2023-09-29 22:43,74.0
2022-01-25,Leeside,East Cynthiafort,2022-01-25 07:06,2022-01-26 20:26,
2022-09-03,Jennifershire,Boonetown,2022-09-03 18:58,2022-09-05 10:40,82.0
2022-07-01,Rachelmouth,South Jamesborough,2022-07-01 01:25,2022-07-03 09:18,59.0
2022-06-25,Stephanieborough,South Jamesborough,2022-06-25 15:48,2022-06-26 09:56,53.0
2022-12-14,South Markland,West Cynthiabury,2022-12-14 20:09,2022-12-16 23:04,128.0
,Holdenton,East Victoriaton,,,142.0
2022-09-06,Maldonadoland,Howardton,2022-09-06 21:01,2022-09-08 10:42,160.0
2023-09-24,Holdenton,Deborahshire,2023-09-24 13:36,2023-09-25 01:15,72.0
2023-10-04,Maldonadoland,West Cynthiabury,2023-10-04 10:06,2023-10-05 11:38,126.0
2023-10-16,Mcculloughhaven,Perezborough,2023-10-16 13:46,2023-10-18 03:24,199.0
,Barbaraside,South Theresa,,,179.0
2023-08-13,Boonetown,Rachelmouth,2023-08-13 10:12,2023-08-14 01:44,76.0
2023-07-08,Rachelmouth,East Dannyshire,2023-07-08 16:28,2023-07-09 09:01,170.0
2023-04-28,East Joseph,Albertshire,2023-04-28 00:00,2023-04-29 22:46,164.0
,Albertshire,North Amanda,,,189.0
,South Jacob,Bellland,,,181.0
2023-05-30,Albertshire,West Susan,2023-05-30 17:59,2023-05-31 14:50,109.0
2022-01-19,Bellland,East Cynthiafort,2022-01-19 19:07,2022-01-20 03:31,118.0
2022-04-12,West Danastad,Webbstad,2022-04-12 07:23,2022-04-14 05:45,
2022-05-30,Deborahshire,Holdenton,2022-05-30 15:49,2022-05-31 23:00,194.0
2022-10-11,Maldonadoland,North Amanda,2022-10-11 04:12,2022-10-12 11:46,185.0
,East Alexander,Maldonadoland,,,137.0
2023-08-14,Matthewton,East Victoriaton,2023-08-14 01:58,2023-08-16 04:01,60.0
2023-11-07,Matthewton,Port Michael,2023-11-07 10:51,2023-11-08 01:16,114.0
2022-07-31,Lake Jessemouth,East Cynthiafort,2022-07-31 21:27,2022-08-02 18:36,151.0
2022-08-15,Mcculloughhaven,Coleland,2022-08-15 23:37,2022-08-16 14:46,91.0
2023-11-27,Rachelmouth,Smithhaven,2023-11-27 23:49,2023-11-29 22:53,51.0
,Lake Christopher,South Theresa,,,74.0
2023-10-12,Diazville,Perezborough,2023-10-12 02:12,2023-10-13 15:06,114.0
2022-12-27,Deborahshire,Webbstad,2022-12-27 11:57,2022-12-29 03:27,78.0
2022-11-21,Smithhaven,Howardton,2022-11-21 18:07,2022-11-22 08:50,114.0
2022-06-26,East Alexander,North Evan,2022-06-26 14:19,2022-06-28 10:12,152.0
2022-05-30,South Theresa,Port Michael,2022-05-30 02:46,2022-05-31 01:55,
2023-01-24,Holdenton,Lake Jessemouth,2023-01-24 11:52,2023-01-25 10:13,110.0
2022-10-04,Morrisonstad,West Kyleborough,2022-10-04 14:06,2022-10-05 07:00,60.0
2022-07-04,Yoderhaven,West Cynthiabury,2022-07-04 11:14,2022-07-05 07:43,152.0
2023-05-11,North Amanda,Lake Christopher,2023-05-11 12:20,2023-05-12 10:57,
,Boonetown,West Kyleborough,,,127.0
2023-07-08,North Evan,East Alexander,2023-07-08 05:19,2023-07-09 20:51,176.0
,Lake Megan,Coleland,,,197.0
,North Evan,Jennifershire,,,61.0
,West Susan,South Markland,,,64.0
2023-12-16,Deborahshire,Perezborough,2023-12-16 22:12,2023-12-18 23:58,90.0
2023-04-18,South Andreburgh,Holdenton,2023-04-18 03:01,2023-04-19 17:20,54.0
2023-11-16,West Susan,Yoderhaven,2023-11-16 21:09,2023-11-17 16:28,99.0
2022-09-02,Webbstad,Lake Allisonmouth,2022-09-02 21:44,2022-09-03 16:31,134.0
,West Kyleborough,Perezborough,,,86.0
2023-10-16,East Dannyshire,Barbaraside,2023-10-16 02:43,2023-10-18 12:34,119.0
2022-06-16,West Cynthiabury,Huffside,2022-06-16 02:21,2022-06-18 18:54,180.0
2022-01-12,Diazville,Bellland,2022-01-12 22:42,2022-01-14 22:51,180.0
2022-02-15,West Cynthiabury,West Danastad,2022-02-15 17:53,2022-02-16 02:07,62.0
2023-04-26,South Markland,Diazville,2023-04-26 07:27,2023-04-27 21:47,163.0
2022-07-11,Lake Christopher,Leeside,2022-07-11 00:52,2022-07-13 09:26,121.0
2023-03-15,Deborahshire,West Susan,2023-03-15 11:39,2023-03-16 17:48,
2022-08-05,West Danastad,East Alexander,2022-08-05 13:54,2022-08-07 20:53,93.0
2022-04-23,Yoderhaven,Coleland,2022-04-23 01:35,2022-04-25 15:30,57.0
2022-08-22,Webbstad,East Joseph,2022-08-22 15:10,2022-08-24 04:57,185.0
2023-06-30,West Danastad,North Amanda,2023-06-30 22:50,2023-07-02 05:14,150.0
2023-04-22,North Evan,West Kyleborough,2023-04-22 03:24,2023-04-24 21:39,154.0
2023-07-11,South Luis,Huffside,2023-07-11 17:18,2023-07-13 05:40,
2023-09-27,Holdenton,Rachelmouth,2023-09-27 03:32,2023-09-28 04:25,75.0
2023-12-06,North Evan,East Alexander,2023-12-06 17:11,2023-12-08 11:10,65.0
2023-08-20,Lake Jessemouth,Port Michael,2023-08-20 15:34,2023-08-21 00:07,105.0
2023-09-27,North Evan,East Alexander,2023-09-27 07:33,2023-09-28 21:01,80.0
2022-07-21,Lake Christopher,Stephanieborough,2022-07-21 18:12,2022-07-23 13:55,93.0
2022-01-03,North Evan,South Jamesborough,2022-01-03 21:22,2022-01-05 09:25,156.0
,Rachelmouth,East Victoriaton,,,160.0
2022-11-08,South Luis,Deborahshire,2022-11-08 18:01,2022-11-10 08:40,188.0
2023-05-30,Lake Megan,East Alexander,2023-05-30 03:02,2023-05-31 09:56,153.0
2022-06-16,Yoderhaven,Smithhaven,2022-06-16 07:28,2022-06-18 05:31,
2022-02-05,Stephanieborough,Perezborough,2022-02-05 07:45,2022-02-07 03:01,92.0
2022-12-26,South Theresa,Holdenton,2022-12-26 08:40,2022-12-27 05:43,161.0
2022-09-27,Mcculloughhaven,Lake Christopher,2022-09-27 10:11,2022-09-28 19:36,58.0
,Jennifershire,Jennifershire,,,93.0
2022-12-02,Lake Jessemouth,West Danastad,2022-12-02 07:51,2022-12-03 09:44,172.0
,East Joseph,Matthewstad,,,58.0
2023-07-10,South Jamesborough,South Luis,2023-07-10 00:25,2023-07-12 18:15,162.0
2023-11-02,Leeside,East Cynthiafort,2023-11-02 08:41,2023-11-04 15:29,92.0
2022-06-21,Lake Jessemouth,South Jacob,2022-06-21 15:00,2022-06-22 22:45,69.0
2022-11-07,South Jamesborough,Huffside,2022-11-07 07:11,2022-11-09 16:27,72.0
2022-06-12,Howardton,North Evan,2022-06-12 03:32,2022-06-13 21:37,168.0
2023-03-31,South Luis,Davishaven,2023-03-31 14:07,2023-04-02 19:57,122.0
2022-09-25,Lake Jessemouth,South Jacob,2022-09-25 16:04,2022-09-27 13:04,189.0
2023-08-28,West Danastad,Maldonadoland,2023-08-28 13:21,2023-08-30 05:13,95.0
,Diazville,South Jamesborough,,,135.0
,Albertshire,Vargasview,,,152.0
,Jennifershire,Morrisonstad,,,123.0
2023-06-12,Jennifershire,Maldonadoland,2023-06-12 03:01,2023-06-14 04:58,110.0
2023-01-26,West Kyleborough,Mcculloughhaven,2023-01-26 19:17,2023-01-28 22:14,154.0
2023-08-19,Howardton,South Markland,2023-08-19 17:53,2023-08-20 06:59,97.0
2022-12-15,Lake Allisonmouth,Yoderhaven,2022-12-15 02:31,2022-12-16 03:53,145.0
2023-10-18,Barbaraside,West Susan,2023-10-18 02:20,2023-10-20 11:17,
,South Luis,Holmesburgh,,,170.0
2022-11-27,Lake Christopher,South Theresa,2022-11-27 14:38,2022-11-28 17:21,68.0
2023-12-19,Davishaven,Rachelmouth,2023-12-19 14:38,2023-12-20 14:21,155.0
,Diazville,Smithhaven,,,
2022-08-26,Matthewton,Webbstad,2022-08-26 06:22,2022-08-28 17:16,
2022-04-30,West Susan,Leeside,2022-04-30 15:20,2022-05-02 18:37,131.0
2023-05-11,Matthewstad,Lake Allisonmouth,2023-05-11 20:00,2023-05-12 12:07,197.0
2022-01-21,South Markland,East Joseph,2022-01-21 22:34,2022-01-22 08:00,61.0
2022-03-09,West Susan,Leeside,2022-03-09 14:30,2022-03-10 16:20,138.0
,Lake Jessemouth,Jennifershire,,,121.0
2022-01-29,Port Michael,Barbaraside,2022-01-29 12:55,2022-01-30 07:14,69.0
,Vargasview,Albertshire,,,84.0
2022-02-08,Matthewstad,Howardton,2022-02-08 04:24,2022-02-09 12:58,105.0
2022-02-26,Diazville,Webbstad,2022-02-26 04:45,2022-02-27 15:56,
2023-08-07,Rachelmouth,Huffside,2023-08-07 12:25,2023-08-09 19:20,150.0
,South Markland,Davishaven,,,
2022-04-20,East Joseph,Stephanieborough,2022-04-20 16:48,2022-04-22 14:55,119.0
2023-01-24,Lake Joshuaport,West Danastad,2023-01-24 23:05,2023-01-25 17:57,119.0
2022-09-16,South Luis,East Joseph,2022-09-16 10:48,2022-09-18 15:19,104.0
2023-04-22,Coleland,West Danastad,2023-04-22 08:44,2023-04-23 18:18,183.0
2023-11-04,South Heidi,Port Michael,2023-11-04 10:19,2023-11-05 23:22,116.0
,South Heidi,Boonetown,,,133.0
,Rachelmouth,Port Michael,,,79.0
2023-05-20,Smithhaven,East Joseph,2023-05-20 07:21,2023-05-21 15:22,
2023-10-15,West Cynthiabury,Lake Joshuaport,2023-10-15 14:49,2023-10-16 14:24,115.0
2023-09-10,West Cynthiabury,West Cynthiabury,2023-09-10 09:45,2023-09-12 18:19,85.0
2023-06-14,Perezborough,Yoderhaven,2023-06-14 19:12,2023-06-15 16:55,
,South Luis,Bellland,,,101.0
2023-12-26,Boonetown,Leeside,2023-12-26 21:48,2023-12-27 13:47,64.0
2023-01-16,West Cynthiabury,South Luis,2023-01-16 00:56,2023-01-17 09:59,155.0
2023-05-04,Rachelmouth,Matthewton,2023-05-04 23:15,2023-05-05 22:42,173.0
2022-11-23,East Joseph,East Joseph,2022-11-23 01:22,2022-11-24 00:21,97.0
2022-10-04,Vargasview,Boonetown,2022-10-04 16:37,2022-10-06 00:10,62.0
2022-01-24,East Alexander,South Luis,2022-01-24 17:04,2022-01-25 08:52,98.0
2023-04-13,East Alexander,Diazville,2023-04-13 20:35,2023-04-15 22:01,
2023-01-11,Perezborough,Vargasview,2023-01-11 03:04,2023-01-12 16:55,182.0
,Holdenton,West Danastad,,,151.0
2022-04-17,Leeside,East Dannyshire,2022-04-17 20:02,2022-04-18 09:30,196.0
2023-08-11,Jennifershire,North Amanda,2023-08-11 19:32,2023-08-12 03:28,135.0
2022-11-11,Vargasview,Coleland,2022-11-11 00:06,2022-11-13 14:53,119.0
2023-05-31,West Danastad,Lake Jessemouth,2023-05-31 01:14,2023-06-01 21:10,
2022-02-19,Lake Megan,Barbaraside,2022-02-19 00:04,2022-02-21 01:48,67.0
2022-03-31,Mcculloughhaven,Rachelmouth,2022-03-31 05:09,2022-04-01 04:18,
2022-08-04,Lake Joshuaport,East Joseph,2022-08-04 03:23,2022-08-06 10:12,113.0
2022-08-30,Lake Joshuaport,East Alexander,2022-08-30 20:41,2022-08-31 20:19,121.0
2023-11-01,Coleland,South Jamesborough,2023-11-01 03:46,2023-11-03 09:38,182.0
2023-10-22,Matthewton,Leeside,2023-10-22 21:05,2023-10-24 19:53,191.0
,West Susan,Lake Megan,,,179.0
,Davishaven,West Cynthiabury,,,151.0
2023-01-10,West Danastad,West Kyleborough,2023-01-10 00:22,2023-01-11 20:36,143.0
2023-06-24,West Danastad,North Evan,2023-06-24 19:26,2023-06-25 02:42,109.0
2023-09-26,West Kyleborough,Lake Megan,2023-09-26 16:11,2023-09-27 12:54,197.0
2022-08-25,Leeside,East Victoriaton,2022-08-25 04:59,2022-08-27 23:00,187.0
2022-12-08,West Danastad,Lake Megan,2022-12-08 05:18,2022-12-09 19:38,53.0
,South Andreburgh,Holmesburgh,,,190.0
,Smithhaven,West Susan,,,59.0
2023-04-13,Matthewstad,South Jamesborough,2023-04-13 22:27,2023-04-15 15:15,162.0
,South Luis,Vargasview,,,
2022-10-09,South Markland,East Joseph,2022-10-09 22:25,2022-10-10 10:19,73.0
2023-12-12,Leeside,East Cynthiafort,2023-12-12 18:53,2023-12-14 21:34,95.0
2022-10-28,Yoderhaven,East Dannyshire,2022-10-28 11:30,2022-10-30 08:48,153.0
2022-03-27,West Cynthiabury,West Danastad,2022-03-27 17:19,2022-03-28 04:46,137.0
2022-07-14,South Theresa,Jennifershire,2022-07-14 03:55,2022-07-15 12:34,180.0
,Lake Christopher,Yoderhaven,,,157.0
2023-09-01,Maldonadoland,South Markland,2023-09-01 20:23,2023-09-03 21:58,
2022-11-24,Lake Christopher,Bellland,2022-11-24 18:05,2022-11-26 05:46,68.0
,Howardton,Bellland,,,159.0
2023-02-01,Bellland,Matthewstad,2023-02-01 01:10,2023-02-03 07:39,
2022-12-19,Matthewton,West Cynthiabury,2022-12-19 21:06,2022-12-21 05:43,116.0
2023-08-22,Davishaven,Davishaven,2023-08-22 09:59,2023-08-24 07:12,
2022-03-21,Holmesburgh,Deborahshire,2022-03-21 20:16,2022-03-22 13:46,93.0
2022-04-19,North Amanda,Huffside,2022-04-19 07:25,2022-04-21 09:49,101.0
2023-09-01,Diazville,Barbaraside,2023-09-01 05:12,2023-09-02 05:03,
2022-10-13,Perezborough,Morrisonstad,2022-10-13 21:49,2022-10-15 12:41,193.0
2022-09-30,Matthewstad,Albertshire,2022-09-30 03:36,2022-10-01 01:47,103.0
,Webbstad,Boonetown,,,71.0
2023-04-03,South Markland,South Markland,2023-04-03 10:58,2023-04-05 07:27,
2022-08-10,Barbaraside,Lake Allisonmouth,2022-08-10 12:54,2022-08-12 05:57,154.0
2022-04-20,Albertshire,Huffside,2022-04-20 20:40,2022-04-21 15:04,
2022-10-17,South Markland,Bellland,2022-10-17 14:01,2022-10-19 02:43,119.0
2023-07-04,Rachelmouth,Maldonadoland,2023-07-04 23:09,2023-07-05 13:05,144.0
2023-12-27,Yoderhaven,Webbstad,2023-12-27 19:27,2023-12-28 13:05,192.0
2023-11-15,Maldonadoland,Boonetown,2023-11-15 08:47,2023-11-16 11:36,147.0
,Deborahshire,Lake Allisonmouth,,,108.0
2023-12-27,Lake Joshuaport,South Heidi,2023-12-27 21:39,2023-12-29 18:39,124.0
2022-02-17,West Kyleborough,Port Michael,2022-02-17 21:20,2022-02-19 00:34,57.0
2023-03-10,North Evan,East Alexander,2023-03-10 01:56,2023-03-11 08:13,80.0
2023-07-13,Holdenton,Holmesburgh,2023-07-13 08:50,2023-07-14 07:39,150.0
2022-11-17,Rachelmouth,Howardton,2022-11-17 16:03,2022-11-19 22:07,130.0
,West Kyleborough,Vargasview,,,150.0
2023-01-13,Howardton,South Andreburgh,2023-01-13 12:34,2023-01-14 17:21,174.0
2023-09-10,Mcculloughhaven,Lake Jessemouth,2023-09-10 09:48,2023-09-12 20:24,123.0
2023-12-30,West Kyleborough,Lake Joshuaport,2023-12-30 14:11,2024-01-01 10:06,135.0
2023-06-13,South Markland,Holmesburgh,2023-06-13 09:37,2023-06-15 13:22,74.0
2023-05-25,Yoderhaven,South Heidi,2023-05-25 13:30,2023-05-26 10:16,162.0
2023-08-23,Rachelmouth,South Jacob,2023-08-23 16:08,2023-08-24 18:16,101.0
2022-05-30,West Susan,Mcculloughhaven,2022-05-30 09:01,2022-06-01 02:23,
2022-06-05,Barbaraside,Holdenton,2022-06-05 04:05,2022-06-06 11:15,61.0
2022-10-08,Yoderhaven,Albertshire,2022-10-08 22:33,2022-10-10 02:09,
2023-01-28,Matthewstad,Lake Allisonmouth,2023-01-28 11:40,2023-01-29 19:01,68.0
2023-08-29,Leeside,East Alexander,2023-08-29 04:55,2023-08-31 18:54,187.0
2022-08-31,Lake Megan,Diazville,2022-08-31 10:10,2022-09-01 22:36,53.0
2023-06-15,Port Michael,Matthewstad,2023-06-15 18:30,2023-06-17 10:43,83.0
2023-08-17,East Dannyshire,Morrisonstad,2023-08-17 12:32,2023-08-18 03:21,66.0
,Holmesburgh,South Jamesborough,,,93.0
2023-05-17,Davishaven,Diazville,2023-05-17 13:46,2023-05-19 00:42,74.0
2023-11-26,South Heidi,South Andreburgh,2023-11-26 23:15,2023-11-27 13:04,64.0
2023-10-24,Coleland,Lake Christopher,2023-10-24 17:23,2023-10-25 15:52,132.0
,Huffside,Webbstad,,,
2023-08-09,Leeside,Lake Megan,2023-08-09 22:09,2023-08-10 23:05,101.0
,Mcculloughhaven,Coleland,,,130.0
2023-01-10,West Danastad,West Cynthiabury,2023-01-10 16:57,2023-01-11 00:49,194.0
2023-05-10,Davishaven,Lake Christopher,2023-05-10 15:17,2023-05-11 08:40,157.0
2023-06-30,Port Michael,Lake Joshuaport,2023-06-30 07:03,2023-07-02 20:15,
2023-07-21,Rachelmouth,Matthewstad,2023-07-21 07:55,2023-07-23 13:42,169.0
,Holmesburgh,Port Michael,,,88.0
2022-02-22,Matthewstad,Port Michael,2022-02-22 17:34,2022-02-23 00:46,192.0
,South Luis,Howardton,,,
,West Cynthiabury,South Theresa,,,146.0
2023-01-09,Leeside,East Alexander,2023-01-09 05:35,2023-01-10 06:20,155.0
2023-09-08,Deborahshire,Mcculloughhaven,2023-09-08 05:33,2023-09-10 03:38,151.0
2023-03-13,Boonetown,Perezborough,2023-03-13 22:47,2023-03-14 17:40,174.0
,East Dannyshire,Matthewton,,,172.0
2023-08-10,East Joseph,Smithhaven,2023-08-10 18:08,2023-08-11 13:53,129.0
,West Danastad,Maldonadoland,,,88.0
2023-02-09,East Dannyshire,Coleland,2023-02-09 20:05,2023-02-10 23:07,
2022-11-13,North Amanda,East Dannyshire,2022-11-13 01:43,2022-11-14 14:13,158.0
,Lake Jessemouth,Webbstad,,,61.0
2022-04-25,South Luis,South Markland,2022-04-25 22:33,2022-04-27 12:51,137.0
,North Evan,East Dannyshire,,,132.0
2023-11-06,Howardton,Coleland,2023-11-06 19:40,2023-11-08 08:50,57.0
,South Heidi,South Luis,,,181.0
2022-07-15,Jennifershire,West Kyleborough,2022-07-15 12:36,2022-07-17 05:29,160.0
2022-10-24,Holdenton,Stephanieborough,2022-10-24 23:04,2022-10-25 21:00,142.0
,South Markland,Maldonadoland,,,116.0
2022-05-06,Huffside,Port Michael,2022-05-06 12:47,2022-05-07 12:00,132.0
2023-09-17,Lake Allisonmouth,Lake Christopher,2023-09-17 21:45,2023-09-18 20:59,109.0
2022-09-30,Jennifershire,Mcculloughhaven,2022-09-30 23:48,2022-10-02 02:13,
2022-12-30,Matthewton,South Heidi,2022-12-30 21:20,2023-01-01 21:22,195.0
2023-11-13,West Cynthiabury,East Dannyshire,2023-11-13 06:34,2023-11-15 13:37,
,Lake Christopher,Port Michael,,,77.0
2022-08-26,Smithhaven,South Luis,2022-08-26 09:16,2022-08-28 02:46,
,Deborahshire,Barbaraside,,,
2022-01-27,Boonetown,Morrisonstad,2022-01-27 03:46,2022-01-28 09:08,192.0
2023-05-05,Rachelmouth,Perezborough,2023-05-05 21:13,2023-05-07 08:22,130.0
2022-08-30,North Amanda,West Susan,2022-08-30 23:34,2022-08-31 08:34,164.0
2022-06-04,East Cynthiafort,East Dannyshire,2022-06-04 12:21,2022-06-06 10:51,168.0
